,duration,parseHTML,javaScript,javaScriptCompile,styles,updateLayerTree,layout,paint,raster,composite,domContentLoaded,loadTime,firstPaint,forcedRecalcs,lcp,fid,configuration
setup12run11,6619.405999999959,258.40099999999785,4.863999999999998,0.051,161.385,0,190.917,298.12800000000004,0,0,687.7140000001527,688.3670000000857,0,2,4205,9.899999999906868,compressed markRaw,
setup12run12,7098.023000000045,265.47300000000695,6.195000000000001,0.071,144.91299999999995,0,175.63799999999998,302.60900000000004,0,0,929.8479999997653,930.6189999999478,0,2,4648.799999999814,9.300000000279397,compressed markRaw,
setup12run13,6616.096000000369,246.7970000000071,6.536000000000007,0.084,146.21799999999993,0,176.47500000000002,319.2049999999999,0,0,626.7949999999255,628.0520000001416,0,2,4205.5,8.100000000093132,compressed markRaw,
setup12run14,6476.603999999352,239.3120000000088,5.198000000000002,0.094,148.96499999999997,0,172.222,292.045,0,0,622.9009999996051,623.5519999992102,0,2,4057.5,8.800000000745058,compressed markRaw,
setup12run15,6515.557999999262,246.07000000000622,4.932000000000002,0.098,149.40700000000004,0,178.08999999999997,316.40700000000004,0,0,596.9329999992624,597.6759999999776,0,2,4133.4000000003725,8.200000000186265,compressed markRaw,
setup12run16,6564.163000000641,250.5870000000055,5.391000000000005,0.069,137.08200000000002,0,172.981,300.718,0,0,622.0530000003055,622.7730000000447,0,2,4080.7000000001863,8.699999999254942,compressed markRaw,
setup12run17,6607.841000000015,250.81900000000644,5.299000000000001,0.09,145.582,0,174.26699999999997,299.157,0,0,586.7379999998957,587.3969999998808,0,2,4201.199999999255,8.200000000186265,compressed markRaw,
setup12run18,6516.563000000082,248.24700000000612,5.070999999999992,0.134,145.53400000000002,0,176.287,302.226,0,0,552.7340000001714,553.4170000003651,0,2,4105.200000000186,7.7999999998137355,compressed markRaw,
setup12run19,6595.156000000425,251.9460000000054,5.31100000000001,0.058,144.528,0,185.036,323.912,0,0,591.8059999998659,592.472000000067,0,2,4194.799999999814,8.200000000186265,compressed markRaw,
setup12run20,6580.530000000261,247.676000000005,5.838000000000004,0.229,144.53,0,177.81199999999998,321.633,0,0,540.5710000004619,541.3270000005141,0,2,4077,9.099999999627471,compressed markRaw,
setup12run21,6676.872999999672,246.2400000000047,5.389000000000004,0.095,145.01,0,180.953,344.01699999999994,0,0,717.86699999962,718.5729999998584,0,2,4211.399999999441,8.299999999813735,compressed markRaw,
setup12run22,6531.598000000231,249.00200000000638,7.151999999999999,0.109,145.81800000000004,0,175.65600000000003,302.384,0,0,597.098000000231,598.3449999997392,0,2,4060.7000000001863,13.299999999813735,compressed markRaw,
setup12run23,6515.218000000343,248.3370000000069,5.507000000000007,0.072,144.93900000000002,0,178.263,320.898,0,0,532.3289999999106,533.7000000001863,0,2,4062.7000000001863,9.399999999441206,compressed markRaw,
setup12run24,6745.665000000037,256.58600000000297,5.187000000000009,0.079,148.77900000000002,0,188.02300000000002,295.396,0,0,566.8859999999404,567.6620000004768,0,2,4365.799999999814,8,compressed markRaw,
setup12run25,6582.254999999888,248.86400000000802,5.38600000000001,0.06,146.48700000000002,0,178.42600000000002,292.245,0,0,574.0109999999404,574.8459999999031,0,2,4121.299999999814,8.100000000558794,compressed markRaw,
setup12run26,6555.476999999955,249.38400000000672,7.001,0.088,150.30800000000002,0,174.247,306.30400000000003,0,0,619.0800000000745,620.554999999702,0,2,4153.699999999255,8.300000000745058,compressed markRaw,
setup12run27,7315.048000000417,255.11000000000118,5.0640000000000045,0.11,151.694,0,191.01700000000002,251.163,0,0,1314.3380000004545,1314.9769999999553,0,2,4928,8.200000000186265,compressed markRaw,
setup12run28,6936.704000000842,269.73999999999995,5.3039999999999985,0.092,153.60299999999998,0,189.332,307.231,0,0,714.2210000008345,715.9950000001118,0,2,4585.100000000559,8.599999999627471,compressed markRaw,
setup12run29,6832.878999999724,267.2109999999997,5.688999999999998,0.126,152.34,0,187.663,287.756,0,0,647.5290000000969,648.2549999998882,0,2,4468.700000000186,8.700000000186265,compressed markRaw,
setup12run30,6645.0649999994785,261.15499999999855,6.142000000000005,0.122,153.769,0,185.597,241.873,0,0,664.6849999995902,665.8249999992549,0,2,4293.299999999814,8.400000000372529,compressed markRaw,
setup12run31,6830.882000000216,269.7009999999974,5.158999999999998,0.145,154.65499999999997,0,192.047,277.101,0,0,643.4630000004545,644.2810000004247,0,2,4397.899999999441,8.200000000186265,compressed markRaw,
setup12run32,6574.718999999575,251.56900000000428,5.826000000000004,0.091,144.52099999999996,0,176.647,296.963,0,0,690.5099999997765,691.2869999995455,0,2,4161.700000000186,8.5,compressed markRaw,
setup12run33,6559.961000000127,251.54300000000734,6.471000000000004,0.133,145.87,0,176.61399999999998,291.094,0,0,694.2350000003353,694.9969999995083,0,2,4150.899999999441,8.200000000186265,compressed markRaw,
setup12run34,7019.683000000194,275.6709999999996,5.907999999999999,0.117,153.77199999999996,0,195.39499999999998,357.7749999999999,0,0,701.6860000006855,702.4590000007302,0,2,4558.299999999814,10.600000000558794,compressed markRaw,
setup12run35,6828.095000000671,266.3010000000004,6.311999999999994,0.078,152.583,0,188.53199999999998,280.6,0,0,686.7190000005066,690.6520000007004,0,2,4345.200000000186,8,compressed markRaw,
setup12run36,6901.6500000003725,270.5219999999988,5.587999999999998,0.099,161.06799999999998,0,191.041,294.777,0,0,708.2240000003949,709.0870000002906,0,2,4511.200000000186,7.5,compressed markRaw,
setup12run37,6877.107000000775,269.615000000002,5.572999999999998,0.174,155.77199999999993,0,198.56900000000002,339.46799999999996,0,0,658.106000000611,658.8459999999031,0,2,4528.700000000186,8.199999999254942,compressed markRaw,
setup12run38,7053.908999999985,269.62599999999935,5.950000000000004,0.063,151.38,0,189.922,319.25199999999995,0,0,721.0060000000522,721.7090000007302,0,2,4490.5999999996275,9.600000000558794,compressed markRaw,
setup12run39,7204.479000000283,289.1309999999915,5.659999999999993,0.146,156.75400000000002,0,184.678,270.39700000000005,0,0,750.4550000000745,751.2190000005066,0,2,4661.200000000186,9,compressed markRaw,
setup12run40,7082.601999999955,268.6469999999999,6.108999999999998,0.079,155.57000000000002,0,190.836,340.308,0,0,690.2920000012964,691.1579999998212,0,2,4502.5999999996275,8.799999998882413,compressed markRaw,
setup12run41,6985.478000000119,265.32700000000136,6.906999999999993,0.085,154.22299999999996,0,189.119,345.08299999999997,0,0,640.4660000000149,641.5580000001937,0,2,4475.9000000003725,8.299999998882413,compressed markRaw,
setup12run42,6649.785000000149,248.77500000000688,4.969000000000015,0.084,146.611,0,186.93200000000004,257.37699999999995,0,0,646.4220000002533,647.1429999992251,0,2,4134.200000001118,8.599999999627471,compressed markRaw,
setup12run43,6586.2710000015795,250.86500000000734,5.696000000000003,0.062,145.12199999999993,0,175.08500000000004,296.55999999999995,0,0,582.5100000016391,589.4130000006407,0,2,4217.4000000003725,8.200000001117587,compressed markRaw,
setup12run44,6614.759000001475,244.51200000000924,5.625000000000004,0.075,143.659,0,176.068,310.073,0,0,738.8810000009835,739.676000000909,0,2,4148.9000000003725,8.199999999254942,compressed markRaw,
setup12run45,7001.61999999918,268.86199999999803,5.5020000000000024,0.053,156.46100000000004,0,196.16399999999996,305.371,0,0,661.8009999990463,662.570000000298,0,2,4553.799999998882,8.799999998882413,compressed markRaw,
setup12run46,6749.894999999553,264.08700000000175,5.760999999999995,0.125,154.32099999999997,0,188.01899999999998,326.109,0,0,652.2670000009239,653.6430000010878,0,2,4266.9000000003725,8.5,compressed markRaw,
setup12run47,6987.3499999996275,265.46200000000175,6.182000000000004,0.059,158.707,0,182.91,305.83500000000004,0,0,772.6080000009388,774.4850000012666,0,2,4463.199999999255,7.699999999254942,compressed markRaw,
setup12run48,6727.320999998599,266.04199999999923,6.118000000000001,0.082,156.70799999999997,0,187.136,314.379,0,0,655.7050000000745,656.4759999997914,0,2,4288.0999999996275,9.400000000372529,compressed markRaw,
setup12run49,6819.164999999106,248.41200000000708,5.473000000000003,0.064,152.72000000000003,0,177.82,282.07300000000004,0,0,679.8790000006557,680.6730000004172,0,2,4184.0999999996275,7.800000000745058,compressed markRaw,
setup12run50,6584.70699999854,249.80000000000422,5.572,0.068,147.08899999999997,0,181.1,313.32099999999997,0,0,618.8889999985695,619.6069999989122,0,2,4171.5999999996275,7.900000000372529,compressed markRaw,
setup12run51,6641.642000000924,249.47600000000608,5.284000000000005,0.176,142.317,0,173.07799999999997,265.151,0,0,705.3059999998659,705.9690000005066,0,2,4189.5,8.800000000745058,compressed markRaw,
setup12run52,6536.67699999921,246.1960000000078,5.365,0.08,149.57799999999997,0,180.754,315.582,0,0,598.980000000447,600.390000000596,0,2,4099.4000000003725,8.699999999254942,compressed markRaw,
setup12run53,6800.021999999881,255.59500000000267,5.500999999999992,0.152,153.07399999999996,0,187.45000000000002,308.771,0,0,729.1539999991655,729.9020000007004,0,2,4278.10000000149,8,compressed markRaw,
setup12run54,6749.893000001088,257.1840000000013,5.634000000000006,0.056,153.08499999999998,0,191.511,324.952,0,0,665.785000000149,666.5250000003725,0,2,4285.200000001118,8.099999999627471,compressed markRaw,
setup12run55,6650.219999998808,245.8970000000064,4.988000000000002,0.071,144.786,0,178.196,311.481,0,0,765.6149999983609,766.2259999997914,0,2,4117.5,8.5,compressed markRaw,
setup12run56,7078.809000000358,267.33800000000224,6.178999999999993,0.09,160.14499999999995,0,189.06,283.32,0,0,720.0089999996126,720.75,0,2,4477.799999998882,7.600000001490116,compressed markRaw,
setup12run57,6947.083000000566,268.9719999999965,5.523,0.077,153.62099999999995,0,188.46400000000003,268.091,0,0,693.1860000006855,693.9720000009984,0,2,4500.4000000003725,8.199999999254942,compressed markRaw,
setup12run58,6955.158999999985,270.6469999999982,5.884000000000011,0.068,169.62000000000003,0,237.596,265.067,0,0,770.3349999990314,771.0769999995828,0,2,4598.9000000003725,13,compressed markRaw,
setup12run59,6916.202999999747,265.47900000000226,5.825999999999993,0.147,153.654,0,184.292,292.68999999999994,0,0,715.144999999553,716.0849999990314,0,2,4404.0999999996275,8.5,compressed markRaw,
setup12run60,6872.361999999732,267.1530000000072,4.765999999999995,0.079,146.78300000000004,0,180.517,304.97,0,0,616.3809999991208,617.054999999702,0,2,4406.9000000003725,9.800000000745058,compressed markRaw,
setup13run0,6656.744999999995,249.2640000000056,5.412000000000008,0.07,145.549,0,179.082,245.077,0,0,620.1659999999974,620.9279999999853,0,2,4305.100000000006,9.5,noTrans compressed markRaw,
setup13run1,6654.770000000019,249.97700000000808,5.3660000000000005,0.07,147.491,0,180.456,306.057,0,0,595.619000000006,596.429999999993,0,2,4139,8.200000000011642,noTrans compressed markRaw,
setup13run2,6824.328999999911,253.98400000000694,6.151999999999999,0.112,142.96800000000005,0,177.109,299.564,0,0,710.7929999999469,711.5409999999683,0,2,4324.800000000047,8.399999999906868,noTrans compressed markRaw,
setup13run3,7240.12200000009,307.44899999998495,5.408999999999996,0.062,152.70099999999996,0,183.283,285.64,0,0,723.6639999999898,724.4760000000242,0,2,4854.5,7.5,noTrans compressed markRaw,
setup13run4,6663.966000000015,245.9290000000064,4.869000000000001,0.124,143.68099999999998,0,176.67800000000003,292.514,0,0,679.9750000000931,680.6920000000391,0,2,4053.8000000000466,7.800000000046566,noTrans compressed markRaw,
setup13run5,6686.077000000048,249.25200000000552,4.987999999999999,0.112,149.88700000000003,0,180.042,295.519,0,0,588.0879999999888,588.9760000000242,0,2,4156.70000000007,9,noTrans compressed markRaw,
setup13run6,6543.733000000007,248.56300000000866,5.523000000000003,0.116,142.83600000000004,0,177.676,309.92500000000007,0,0,614.7330000000075,615.5189999998547,0,2,4095.6999999999534,8.399999999906868,noTrans compressed markRaw,
setup13run7,6636.118000000017,250.51100000000756,5.064999999999999,0.079,145.33800000000002,0,176.80600000000004,310.10299999999995,0,0,592.75400000019,593.4240000001155,0,2,4151.699999999953,7.899999999906868,noTrans compressed markRaw,
setup13run8,6619.53600000008,246.70500000000666,5.959999999999999,0.078,147.57499999999996,0,178.19299999999996,296.434,0,0,574.0260000000708,574.7639999999665,0,2,4096.100000000093,8.900000000139698,noTrans compressed markRaw,
setup13run9,6491.891999999993,244.70400000000592,5.741000000000005,0.157,140.15800000000002,0,182.414,297.169,0,0,602.3320000001695,603.099000000162,0,2,4092.0999999998603,8.5,noTrans compressed markRaw,
setup13run10,6452.880999999819,246.64200000000767,5.285000000000006,0.063,144.705,0,177.483,298.504,0,0,584.7359999998007,586.3049999999348,0,2,4068,7.399999999906868,noTrans compressed markRaw,
setup13run11,6639.325000000186,259.91999999999877,6.080000000000002,0.056,154.144,0,184.411,307.643,0,0,588.2979999999516,589.0109999999404,0,2,4161.300000000279,10.299999999813735,noTrans compressed markRaw,
setup13run12,6570.30299999984,241.76600000000568,5.504999999999993,0.108,150.389,0,200.242,281.98999999999995,0,0,624.8500000000931,625.8270000000484,0,2,4136.799999999814,8,noTrans compressed markRaw,
setup13run13,6568.342000000179,246.83400000000884,5.6089999999999955,0.073,148.90200000000004,0,180.99899999999997,297.039,0,0,595.1129999998957,595.8799999998882,0,2,4146.399999999907,8.099999999627471,noTrans compressed markRaw,
setup13run14,6556.50800000038,241.12400000000667,5.288000000000001,0.092,142.43500000000003,0,173.521,314.625,0,0,596.2039999999106,597.7439999999478,0,2,3926,9.299999999813735,noTrans compressed markRaw,
setup13run15,6510.302000000142,245.1620000000065,5.188000000000007,0.088,147.74999999999997,0,174.48799999999997,325.538,0,0,596.5959999999031,597.3100000005215,0,2,4083.2000000001863,8.5,noTrans compressed markRaw,
setup13run16,6524.353000000119,243.76400000000405,5.570000000000003,0.122,147.69200000000004,0,177.77700000000002,255.92000000000002,0,0,675.6389999995008,676.276999999769,0,2,4124.299999999814,7.8999999994412065,noTrans compressed markRaw,
setup13run17,6632.214000000618,246.3600000000081,5.952999999999996,0.083,144.528,0,178.68999999999997,263.533,0,0,618.2280000001192,619.4120000004768,0,2,4104.9000000003725,8.5,noTrans compressed markRaw,
setup13run18,6482.808000000194,247.34800000000692,5.384000000000004,0.081,144.16500000000002,0,177.26100000000002,334.277,0,0,570.5089999996126,571.2839999999851,0,2,4068,8.099999999627471,noTrans compressed markRaw,
setup13run19,6443.51099999994,241.60800000000688,5.327999999999992,0.081,142.125,0,175.65800000000002,324.22499999999997,0,0,653.0719999996945,653.7079999996349,0,2,4009.5999999996275,8.199999999254942,noTrans compressed markRaw,
setup13run20,6525.160000000149,248.73000000000818,5.423000000000001,0.087,144.792,0,177.10000000000002,315.772,0,0,585.4309999998659,586.24199999962,0,2,4113.700000000186,8,noTrans compressed markRaw,
setup13run21,6479.424999999814,243.35500000000516,5.323000000000001,0.094,146.182,0,177.831,295.698,0,0,558.4949999991804,559.3159999996424,0,2,4081.5999999996275,7.900000000372529,noTrans compressed markRaw,
setup13run22,6681.279000000097,255.73400000000532,6.0299999999999985,0.062,148.48600000000005,0,180.399,330.43399999999997,0,0,726.6770000001416,727.563000000082,0,2,4299.9000000003725,7.900000000372529,noTrans compressed markRaw,
setup13run23,6657.672000000253,245.94500000000613,5.25500000000001,0.08,146.75299999999993,0,184.817,294.687,0,0,645.2110000001267,645.8969999998808,0,2,4221.399999999441,8.599999999627471,noTrans compressed markRaw,
setup13run24,6558.7319999998435,244.85300000000527,5.7860000000000005,0.214,144.673,0,178.553,317.664,0,0,625.6189999999478,626.234999999404,0,2,4140.299999999814,9.299999999813735,noTrans compressed markRaw,
setup13run25,6463.93200000003,240.71100000000698,5.693999999999999,0.066,145.133,0,177.927,228.847,0,0,622.0680000009015,622.8490000003949,0,2,4053.399999999441,8.700000000186265,noTrans compressed markRaw,
setup13run26,6470.5,243.5800000000051,5.711000000000009,0.072,143.97300000000004,0,177.62399999999997,253.899,0,0,661.043000000529,661.8160000005737,0,2,4038.2000000001863,9.5,noTrans compressed markRaw,
setup13run27,6969.316999999806,288.60200000000026,5.663,0.157,155.78199999999995,0,182.376,344.72600000000006,0,0,651.4150000000373,652.2510000001639,0,2,4501.300000000745,8.299999999813735,noTrans compressed markRaw,
setup13run28,6734.081999999471,261.4300000000023,6.397000000000003,0.092,152.81500000000003,0,180.551,316.336,0,0,604.5099999997765,605.347000000067,0,2,4338.100000000559,8.099999999627471,noTrans compressed markRaw,
setup13run29,6859.815999999642,264.9760000000033,5.435000000000008,0.054,148.898,0,186.373,292.131,0,0,701.0910000000149,702.0539999995381,0,2,4395.4000000003725,9.799999999813735,noTrans compressed markRaw,
setup13run30,6676.370000000112,263.4180000000038,5.991000000000002,0.085,148.407,0,180.57000000000002,321.411,0,0,698.168000000529,699.2740000002086,0,2,4327,7.7000000001862645,noTrans compressed markRaw,
setup13run31,6878.674999999814,267.2510000000018,5.652000000000007,0.099,152.799,0,187.266,355.46000000000004,0,0,655.7269999999553,656.9469999996945,0,2,4410.5,9.5,noTrans compressed markRaw,
setup13run32,6494.716000000015,250.49300000000525,5.241000000000009,0.102,145.598,0,178.755,298.969,0,0,623.4970000004396,624.2170000001788,0,2,4060.2000000001863,9,noTrans compressed markRaw,
setup13run33,6389.68499999959,246.23900000000563,5.572000000000002,0.065,144.66100000000003,0,176.20000000000002,254.523,0,0,586.9289999995381,587.7669999999925,0,2,3978.899999999441,8.200000000186265,noTrans compressed markRaw,
setup13run34,6963.574000000022,271.7969999999981,5.868000000000006,0.137,154.62,0,192.464,411.27299999999997,0,0,696.0109999999404,696.7560000000522,0,2,4572.200000000186,13,noTrans compressed markRaw,
setup13run35,6831.311999999918,267.1790000000013,5.708999999999993,0.139,150.61499999999998,0,185.71300000000002,275.99500000000006,0,0,762.5489999996498,765.1189999999478,0,2,4350.0999999996275,8.599999999627471,noTrans compressed markRaw,
setup13run36,6919.07300000079,272.87799999999675,5.548000000000002,0.072,153.158,0,175.73200000000003,321.926,0,0,730.438000000082,731.2110000001267,0,2,4540.699999999255,7.8999999994412065,noTrans compressed markRaw,
setup13run37,7011.371000000276,268.51600000000207,5.895,0.062,158.748,0,182.334,297.414,0,0,747.1160000003874,748.5369999995455,0,2,4484,8,noTrans compressed markRaw,
setup13run38,7135.203000000678,275.91300000000297,7.1309999999999985,0.071,147.88400000000001,0,175.74200000000002,257.89300000000003,0,0,821.6320000002161,823.4240000005811,0,2,4638,7.7000000001862645,noTrans compressed markRaw,
setup13run39,7159.480000000447,273.6450000000004,6.250999999999997,0.076,158.62,0,217.979,274.627,0,0,806.688000000082,807.5300000002608,0,2,4774.700000000186,11.599999999627471,noTrans compressed markRaw,
setup13run40,6758.059999998659,264.0090000000018,6.458999999999992,0.068,153.08199999999997,0,189.135,314.701,0,0,626.5619999989867,627.5020000003278,0,2,4392.800000000745,7.5,noTrans compressed markRaw,
setup13run41,6627.390000000596,257.114000000003,6.849000000000008,0.097,145.02700000000002,0,175.59300000000002,322.315,0,0,607.554999999702,608.695000000298,0,2,4107,7.900000000372529,noTrans compressed markRaw,
setup13run42,6771.617999998853,259.897000000002,5.545999999999997,0.118,153.832,0,173.63700000000003,303.732,0,0,661.0319999996573,661.7160000000149,0,2,4297.800000000745,8.300000000745058,noTrans compressed markRaw,
setup13run43,6681.206000000238,253.16700000000148,5.530999999999995,0.053,158.59100000000004,0,188.103,298.028,0,0,666.0650000013411,666.8959999997169,0,2,4248.699999999255,8.400000000372529,noTrans compressed markRaw,
setup13run44,6592.422999998555,246.78100000000288,5.0380000000000065,0.144,152.951,0,194.80499999999998,309.039,0,0,686.0010000001639,686.9790000002831,0,2,4145.0999999996275,8,noTrans compressed markRaw,
setup13run45,7166.271999999881,272.5589999999965,5.873999999999997,0.139,154.298,0,196.075,307.627,0,0,760.1070000007749,761.4670000001788,0,2,4552,9.099999999627471,noTrans compressed markRaw,
setup13run46,6815.109999999404,263.5370000000014,5.772999999999999,0.057,151.244,0,183.524,278.283,0,0,713.9599999990314,714.8770000003278,0,2,4256.800000000745,8.900000000372529,noTrans compressed markRaw,
setup13run47,6680.428999999538,260.0990000000004,5.739000000000003,0.085,150.38500000000002,0,183.84099999999998,348.904,0,0,714.2379999998957,715.6370000001043,0,2,4296.60000000149,8.599999999627471,noTrans compressed markRaw,
setup13run48,6997.462999999523,267.17599999999834,6.317000000000003,0.091,155.22699999999998,0,190.392,320.736,0,0,709.2200000006706,710.0040000006557,0,2,4467.0999999996275,9.900000000372529,noTrans compressed markRaw,
setup13run49,6606.493000000715,249.17000000000638,5.084000000000004,0.101,145.694,0,177.673,333.42300000000006,0,0,619.3330000005662,620.0800000000745,0,2,4120.799999998882,7.5,noTrans compressed markRaw,
setup13run50,6624.925999999046,251.99000000000441,5.192999999999992,0.076,146.93300000000002,0,181.197,319.53400000000005,0,0,661.2059999983758,661.9699999988079,0,2,4105.299999998882,7.799999998882413,noTrans compressed markRaw,
setup13run51,6728.425999999046,247.6890000000074,5.34,0.081,143.08399999999997,0,176.51999999999998,306.299,0,0,706.1589999999851,707.0779999997467,0,2,4138.4000000003725,8.900000000372529,noTrans compressed markRaw,
setup13run52,6806.029999999329,251.439000000008,5.697000000000005,0.1,145.479,0,183.558,304.124,0,0,806.5719999987632,807.3289999999106,0,2,4344,8.900000000372529,noTrans compressed markRaw,
setup13run53,7417.962999999523,253.5289999999995,5.360000000000004,0.08,153.55299999999997,0,190.985,265.775,0,0,1319.069000000134,1319.75,0,2,4817.89999999851,7.5,noTrans compressed markRaw,
setup13run54,6978.73900000006,270.64099999999905,6.0349999999999975,0.11,155.64199999999994,0,179.202,297.33,0,0,772.3569999989122,773.1809999998659,0,2,4522.5,8.700000001117587,noTrans compressed markRaw,
setup13run55,6520.445000000298,247.74300000000528,5.780000000000009,0.226,142.44099999999997,0,179.10399999999998,316.472,0,0,637.5470000002533,638.7410000003874,0,2,4067.4000000003725,7.299999998882413,noTrans compressed markRaw,
setup13run56,6915.492999998853,264.31799999999805,6.171,0.056,152.80599999999998,0,192.238,311.652,0,0,777.7819999996573,778.5629999991506,0,2,4345.199999999255,7.800000000745058,noTrans compressed markRaw,
setup13run57,6850.506999999285,269.9320000000033,6.226000000000007,0.087,149.851,0,181.70999999999998,234.012,0,0,684.8770000003278,685.8799999989569,0,2,4480,7.900000000372529,noTrans compressed markRaw,
setup13run58,6952.095000000671,265.29900000000004,6.149999999999999,0.086,152.20800000000003,0,195.81199999999998,383.47300000000007,0,0,771.198999999091,772.234999999404,0,2,4593.0999999996275,12.699999999254942,noTrans compressed markRaw,
setup13run59,7049.030999999493,269.67100000000187,5.583999999999994,0.073,153.246,0,178.19899999999998,295.72,0,0,783.2069999985397,784.1169999986887,0,2,4486.60000000149,8.700000001117587,noTrans compressed markRaw,
setup13run60,6715.4350000005215,248.05000000000632,5.357,0.058,144.46699999999998,0,180.677,286.577,0,0,705.929999999702,706.7210000008345,0,2,4184.800000000745,7.900000000372529,noTrans compressed markRaw,
setup14run0,6647.573999999993,223.18300000000283,5.936999999999992,0.08,149.99899999999994,0,189.231,305.24,0,0,627.9229999999807,628.7889999999898,0,2,4258.400000000023,8.5,smallMeta compressed markRaw,
setup14run1,6487.472999999998,217.413000000002,5.817999999999997,0.175,149.40300000000005,0,189.072,298.64699999999993,0,0,619.2229999999981,620.1570000000065,0,2,4024.899999999965,8.399999999965075,smallMeta compressed markRaw,
setup14run2,6535.204000000027,219.13100000000202,5.4220000000000015,0.065,147.65099999999993,0,188.709,333.383,0,0,523.1920000000391,524.2789999999804,0,2,3941.100000000093,9.29999999993015,smallMeta compressed markRaw,
setup14run3,6468.655999999959,215.27000000000382,5.322000000000006,0.179,145.43599999999998,0,186.943,297.681,0,0,629.8769999999786,630.5860000000102,0,2,4070.1999999999534,8,smallMeta compressed markRaw,
setup14run4,6548.2639999999665,217.20400000000362,5.5000000000000036,0.109,146.992,0,185.999,325.152,0,0,647.1280000000261,647.8449999999721,0,2,4034.29999999993,8.800000000046566,smallMeta compressed markRaw,
setup14run5,6670.770000000019,217.00500000000196,5.288000000000005,0.116,144.10299999999995,0,190.37,307.579,0,0,690.4420000000391,691.1780000000726,0,2,4115.400000000023,7.599999999976717,smallMeta compressed markRaw,
setup14run6,6661.795999999857,217.16300000000217,4.966999999999998,0.054,149.95499999999996,0,195.28300000000002,223.57500000000005,0,0,639.9519999998156,640.6299999998882,0,2,4229.90000000014,8.300000000046566,smallMeta compressed markRaw,
setup14run7,6583.557999999909,220.85500000000312,5.121999999999996,0.132,147.04,0,186.054,287.461,0,0,614.3610000000335,615.4199999999255,0,2,4074.5,8.700000000186265,smallMeta compressed markRaw,
setup14run8,6686.493999999948,219.7640000000015,5.358000000000009,0.065,148.16500000000002,0,185.87000000000003,303.083,0,0,680.847000000067,682.0879999999888,0,2,4184.300000000047,8.300000000046566,smallMeta compressed markRaw,
setup14run9,6671.0449999999255,217.45000000000442,5.357000000000003,0.052,148.75299999999996,0,185.165,340.42,0,0,581.6359999999404,582.4589999997988,0,2,4119.199999999953,8,smallMeta compressed markRaw,
setup14run10,6489.992000000086,216.94500000000332,5.2639999999999985,0.096,146.857,0,189.001,320.858,0,0,549.6560000001919,550.5,0,2,4060.7999999998137,8.899999999906868,smallMeta compressed markRaw,
setup14run11,6815.30700000003,225.90500000000708,5.464999999999997,0.136,148.756,0,199.13100000000003,326.58399999999995,0,0,606.6749999998137,607.3789999997243,0,2,4429.5,8.700000000186265,smallMeta compressed markRaw,
setup14run12,6618.072999999944,218.01500000000382,5.352999999999995,0.173,146.54,0,186.70000000000002,317.788,0,0,623.933999999892,625.1809999998659,0,2,4156.899999999907,9,smallMeta compressed markRaw,
setup14run13,12279.583999999799,208.43000000000654,4.288999999999998,0.063,296.256,0,298.8589999999999,344.399,0,0,9611.844000000041,9612.06799999997,0,2,4177.300000000279,11.699999999720603,smallMeta compressed markRaw,
setup14run14,6539.186999999918,216.45500000000246,5.117,0.069,145.78300000000002,0,185.99599999999998,311.375,0,0,552.0190000003204,552.6480000000447,0,2,4054.7999999998137,8.799999999813735,smallMeta compressed markRaw,
setup14run15,6485.709999999963,216.58500000000308,5.612000000000004,0.081,143.76299999999998,0,184.12599999999998,249.74099999999999,0,0,562.6210000002757,563.3549999995157,0,2,4085.0999999996275,8,smallMeta compressed markRaw,
setup14run16,6637.481000000611,219.63000000000196,6.143000000000007,0.086,147.001,0,187.54899999999998,247.986,0,0,664.3100000005215,664.9939999999478,0,2,4202.5,8.5,smallMeta compressed markRaw,
setup14run17,6546.787999999709,215.47400000000445,5.231000000000001,0.14,147.741,0,189.867,310.06,0,0,575.3339999997988,575.98399999924,0,2,4068.2999999998137,8.799999999813735,smallMeta compressed markRaw,
setup14run18,6642.88599999994,216.02100000000308,5.594999999999993,0.273,150.76599999999996,0,195.99499999999998,336.249,0,0,584.9769999999553,585.6560000004247,0,2,4080.100000000559,8.400000000372529,smallMeta compressed markRaw,
setup14run19,6547.589000000618,218.4260000000034,5.382000000000001,0.172,152.83599999999993,0,191.59499999999997,314.539,0,0,579.9850000003353,580.6850000005215,0,2,4118.200000000186,8.200000000186265,smallMeta compressed markRaw,
setup14run20,6476.526000000536,218.56100000000202,5.498999999999992,0.076,147.38799999999995,0,192.615,231.57099999999997,0,0,555.5300000002608,556.3080000001937,0,2,4076.7000000001863,8.600000000558794,smallMeta compressed markRaw,
setup14run21,6453.283999999985,214.28800000000163,5.996999999999999,0.082,147.56400000000002,0,188.775,342.43,0,0,567.1260000001639,567.8440000005066,0,2,3989.5,8.599999999627471,smallMeta compressed markRaw,
setup14run22,6693.23399999924,220.70400000000265,5.378999999999994,0.092,146.701,0,194.61599999999999,304.34799999999996,0,0,578.3859999999404,579.1509999996051,0,2,4246.5,8,smallMeta compressed markRaw,
setup14run23,6498.938000000082,214.03200000000226,5.2049999999999965,0.106,149.157,0,191.01299999999998,346.18399999999997,0,0,631.3279999997467,632.1710000000894,0,2,4095.5999999996275,8.899999999441206,smallMeta compressed markRaw,
